station,model,limit_mode,target,step,rmse,mae,mape,r2
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,79,51.13456476549535,38.85792645606486,59295906002.0599,0.18583282672971946
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,80,50.91822980284021,38.63533557161378,59004138029.78624,0.1927072469317428
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,81,51.028849088588494,38.64531804757934,57662344399.75474,0.18919576776053904
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,82,51.015701926765175,38.663597090152784,58764405455.922195,0.1896135079775807
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,83,51.01458993749112,38.58585979341931,58392760287.99771,0.18947692334969146
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,84,50.82905946771987,38.57766476022766,58458291851.74644,0.19536164305112957
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,85,50.6167661789814,38.334336005324666,58812561343.94959,0.20206893221842448
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,86,50.048702196852695,37.87538979446315,58026347685.19678,0.21987854005762275
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,87,49.973391565489315,37.783114992839614,58924353632.11552,0.22222454441286066
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,88,49.78145366358513,37.63014342724312,60530230397.14583,0.22794140625457104
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,89,49.61362201594598,37.50631464036629,58665435392.35555,0.23313841969296556
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,90,49.699281125071785,37.646309276323876,59712644068.4835,0.23048812392089468
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,91,49.59502040092929,37.59727046720337,58573152333.40185,0.23371335009105598
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,92,49.5635324038613,37.5562423278072,55230353349.372795,0.2346860756535849
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,93,49.569397868404586,37.70165511088228,55182694584.55077,0.2344348335158185
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,94,49.52926039982492,37.865346635044524,55025949473.443665,0.23567412261827836
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,95,49.8857700609648,38.177935428571196,52872087582.35695,0.22463134742298507
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_STATION,1,17.708629538645074,11.267286882465733,1898915386.5954652,0.9752735956907413
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_STATION,2,28.49605387083877,18.471662696216754,4262421847.0713615,0.9359733901139645
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_STATION,3,36.58453974723754,24.002251086558775,6484930081.377793,0.8944705918711032
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_STATION,4,43.76769690476368,29.466586005773806,11433978960.934862,0.8489621832182257
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_STATION,5,49.52348688772158,34.01910326120062,13299428006.161018,0.8066248153875614
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_STATION,6,54.70993072261931,38.16501683383292,14903513192.410732,0.7640007403485031
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_STATION,7,59.14692101586133,42.18945911747574,19447231183.029484,0.724169304662121
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_STATION,8,62.85950569387297,45.42344268907966,24025226167.6326,0.6884739726737477
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_STATION,9,66.60674342308585,48.49978189471991,26421933168.697224,0.6502249602982666
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_STATION,10,69.87948876658658,51.43980401328133,32118016303.31332,0.6150078698873545
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_STATION,11,72.77867971516882,53.68588602536959,34553980291.477844,0.5823997410760056
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_STATION,12,75.33290421675082,55.7092734173452,34263477320.617474,0.5525733638158801
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_STATION,13,77.95177221762486,57.91949093329687,36513093593.26824,0.5209379993550164
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_STATION,14,80.92628962588189,60.445745261982466,38092518384.2664,0.48367994383300117
