model,station,step,limit_mode,RMSE_sum,RMSE_direct,MAE_sum,MAE_direct,R2_sum,R2_direct
lightgbm,XYB,1,no_limit,26.19439053065746,26.75744019537035,15.91120170468986,16.677188771485696,0.9899223288688782,0.9894844325750867
lightgbm,XYB,1,with_limit,26.179942076942574,26.682722608677874,16.004145374810403,16.657928958403804,0.9899334432032553,0.9895430780076871
lightgbm,XYB,2,no_limit,46.387918020611956,47.20972195945323,29.962581941855614,30.707687130320295,0.9683791296758625,0.9672488207061389
lightgbm,XYB,2,with_limit,46.40638460467834,47.01793205013327,30.08997207794801,30.556389222670155,0.9683539487359383,0.9675143840873965
lightgbm,XYB,3,no_limit,61.91309642487487,63.406372633779874,40.54247076577777,41.471358059855255,0.9436713806460273,0.9409214436148583
lightgbm,XYB,3,with_limit,61.93448460170235,63.23616121813614,40.756337197409614,41.37527563495099,0.9436324559390765,0.9412382050720755
lightgbm,XYB,4,no_limit,74.7293049305948,76.66789767267362,49.77537420221173,50.73927061895573,0.917894133638725,0.9135789753067355
lightgbm,XYB,4,with_limit,74.84886201702548,76.76618271912295,50.099317611090555,50.90123570331036,0.917631206247739,0.9133572569841171
lightgbm,XYB,5,no_limit,86.2009569515333,88.67748473522138,58.035984242088205,59.44948229584627,0.8907104108319723,0.8843404890660624
lightgbm,XYB,5,with_limit,86.34713036198883,88.46411556706657,58.281510502197456,59.31239588814676,0.8903394456508733,0.8848964020876781
lightgbm,XYB,6,no_limit,96.5798943527757,99.30696455911293,65.79152861926823,67.24178217193804,0.8628082262453466,0.8549512355271408
